subscription_id,customer_id,plan_id,status_code,subscription_start_date,subscription_end_date
sub_3017_0,3017,p2,Canceled,2024-12-11,2025-04-10
sub_3018_0,3018,p2,active,2024-12-10,
sub_3019_0,3019,p1,active,2024-03-07,
sub_3020_0,3020,p3,Cancelled,2024-12-19,2025-04-18
sub_3021_0,3021,p3,pending,2024-04-30,
sub_3022_0,3022,p1,Cancelled,2024-05-08,2024-09-05
sub_3023_0,3023,p1,pending,2024-11-24,
sub_3024_0,3024,p3,Canceled,2024-09-22,2025-01-20
sub_3025_0,3025,p2,Cancelled,2024-04-06,2024-08-04
sub_3026_0,3026,p3,ACTIVE,2024-01-19,
sub_3027_0,3027,p2,Canceled,2024-10-29,2025-02-26
sub_3028_0,3028,p3,Cancelled,2024-06-15,2024-10-13
sub_3029_0,3029,p2,Cancelled,2024-02-17,2024-06-16
sub_3030_0,3030,p3,Canceled,2024-03-20,2024-07-18
sub_3030_1,3030,p3,active,2024-04-19,
sub_3031_0,3031,p2,Canceled,2024-12-05,2025-04-04
sub_3032_0,3032,p2,Cancelled,2024-06-30,2024-10-28
sub_3033_0,3033,p3,pending,2024-09-30,
sub_3034_0,3034,p3,Cancelled,2024-12-01,2025-03-31
sub_3035_0,3035,p1,pending,2024-07-29,
sub_3036_0,3036,p1,Cancelled,2024-05-09,2024-09-06
sub_3037_0,3037,p2,Cancelled,2024-02-10,2024-06-09
sub_3038_0,3038,p1,Canceled,2024-10-07,2025-02-04
sub_3039_0,3039,p1,ACTIVE,2024-06-05,
sub_3040_0,3040,p3,ACTIVE,2024-11-29,
sub_3041_0,3041,p3,Cancelled,2024-10-21,2025-02-18
sub_3042_0,3042,p2,Canceled,2024-09-29,2025-01-27
sub_3043_0,3043,p3,Canceled,2024-06-12,2024-10-10
sub_3044_0,3044,p2,Cancelled,2024-01-08,2024-05-07
sub_3045_0,3045,p1,Cancelled,2024-08-11,2024-12-09
sub_3045_1,3045,p3,Cancelled,2024-09-10,2025-01-08
sub_3046_0,3046,p3,active,2024-07-13,
sub_3047_0,3047,p1,active,2024-05-02,
sub_3048_0,3048,p3,active,2024-09-27,
sub_3049_0,3049,p1,Cancelled,2024-09-09,2025-01-07
sub_3050_0,3050,p3,ACTIVE,2024-10-15,
sub_3051_0,3051,p2,ACTIVE,2024-10-23,
sub_3052_0,3052,p1,pending,2024-09-17,
sub_3053_0,3053,p1,active,2024-04-02,
sub_3054_0,3054,p1,active,2024-10-04,
sub_3055_0,3055,p1,active,2024-07-25,
sub_3056_0,3056,p2,Cancelled,2024-09-27,2025-01-25
sub_3057_0,3057,p2,ACTIVE,2024-01-30,
sub_3058_0,3058,p3,Cancelled,2024-10-21,2025-02-18
sub_3059_0,3059,p1,active,2024-03-12,
sub_3060_0,3060,p3,Canceled,2024-09-09,2025-01-07
sub_3060_1,3060,p1,pending,2024-10-09,
sub_3061_0,3061,p3,active,2024-05-27,
sub_3062_0,3062,p3,ACTIVE,2024-10-26,
sub_3063_0,3063,p1,active,2024-03-08,
sub_3064_0,3064,p1,Canceled,2024-12-12,2025-04-11
sub_3065_0,3065,p2,ACTIVE,2024-02-29,
sub_3066_0,3066,p1,ACTIVE,2024-05-19,
sub_3067_0,3067,p1,Canceled,2024-10-08,2025-02-05
sub_3068_0,3068,p2,ACTIVE,2024-06-22,
sub_3069_0,3069,p2,active,2024-05-10,
sub_3070_0,3070,p3,Canceled,2024-01-17,2024-05-16
sub_3071_0,3071,p3,active,2024-04-11,
sub_3072_0,3072,p3,active,2024-05-20,
sub_3073_0,3073,p1,active,2024-10-21,
sub_3074_0,3074,p2,Cancelled,2024-08-11,2024-12-09
sub_3075_0,3075,p2,ACTIVE,2024-08-10,
sub_3075_1,3075,p2,pending,2024-09-09,
sub_3076_0,3076,p3,ACTIVE,2024-06-04,
sub_3077_0,3077,p2,Cancelled,2024-11-19,2025-03-19
sub_3078_0,3078,p1,pending,2024-11-01,
sub_3079_0,3079,p2,Canceled,2024-12-29,2025-04-28
sub_3080_0,3080,p3,ACTIVE,2024-01-16,
sub_3081_0,3081,p2,Cancelled,2024-03-19,2024-07-17
sub_3082_0,3082,p1,ACTIVE,2024-07-16,
sub_3083_0,3083,p3,ACTIVE,2024-05-05,
sub_3084_0,3084,p2,ACTIVE,2024-12-27,
sub_3085_0,3085,p3,pending,2024-05-30,
sub_3086_0,3086,p2,ACTIVE,2024-10-13,
sub_3087_0,3087,p1,ACTIVE,2024-04-06,
sub_3088_0,3088,p1,Cancelled,2024-05-19,2024-09-16
sub_3089_0,3089,p2,Cancelled,2024-04-21,2024-08-19
sub_3090_0,3090,p3,active,2024-01-25,
sub_3090_1,3090,p1,pending,2024-02-24,
sub_3091_0,3091,p2,Canceled,2024-01-31,2024-05-30
sub_3092_0,3092,p2,Canceled,2024-02-22,2024-06-21
sub_3093_0,3093,p3,active,2024-03-13,
sub_3094_0,3094,p3,Canceled,2024-10-12,2025-02-09
sub_3095_0,3095,p3,ACTIVE,2024-08-06,
sub_3096_0,3096,p1,active,2024-07-20,
sub_3097_0,3097,p2,Canceled,2024-08-05,2024-12-03
sub_3098_0,3098,p3,pending,2024-03-28,
sub_3099_0,3099,p2,pending,2024-03-16,
sub_3100_0,3100,p1,Cancelled,2024-02-20,2024-06-19
sub_3101_0,3101,p3,ACTIVE,2024-02-29,
sub_3102_0,3102,p2,ACTIVE,2024-06-20,
sub_3103_0,3103,p3,active,2024-03-25,
sub_3104_0,3104,p3,Cancelled,2024-12-09,2025-04-08
sub_3105_0,3105,p1,ACTIVE,2024-10-25,
sub_3105_1,3105,p1,Canceled,2024-11-24,2025-03-24
sub_3106_0,3106,p2,ACTIVE,2024-04-28,
sub_3107_0,3107,p1,Canceled,2024-10-03,2025-01-31
sub_3108_0,3108,p3,active,2024-12-11,
sub_3109_0,3109,p3,ACTIVE,2024-10-06,
sub_3110_0,3110,p1,pending,2024-04-30,
sub_3111_0,3111,p2,active,2024-05-09,
sub_3112_0,3112,p3,pending,2024-01-24,
sub_3113_0,3113,p1,ACTIVE,2024-09-19,
sub_3114_0,3114,p1,Canceled,2024-07-24,2024-11-21
sub_3115_0,3115,p2,active,2024-02-27,
sub_3116_0,3116,p1,Canceled,2024-01-31,2024-05-30
sub_3117_0,3117,p2,Cancelled,2024-06-25,2024-10-23
sub_3118_0,3118,p2,pending,2024-04-08,
sub_3119_0,3119,p2,pending,2024-08-03,
sub_3120_0,3120,p3,active,2024-08-21,
sub_3120_1,3120,p3,Canceled,2024-09-20,2025-01-18
sub_3121_0,3121,p2,Cancelled,2024-07-09,2024-11-06
sub_3122_0,3122,p2,ACTIVE,2024-11-17,
sub_3123_0,3123,p3,Canceled,2024-10-20,2025-02-17
sub_3124_0,3124,p1,Cancelled,2024-06-17,2024-10-15
sub_3125_0,3125,p2,ACTIVE,2024-03-07,
sub_3126_0,3126,p3,Cancelled,2024-01-09,2024-05-08
sub_3127_0,3127,p1,active,2024-12-06,
sub_3128_0,3128,p2,active,2024-12-31,
sub_3129_0,3129,p2,active,2024-02-25,
sub_3130_0,3130,p1,pending,2024-10-26,
sub_3131_0,3131,p1,ACTIVE,2024-12-17,
sub_3132_0,3132,p3,pending,2024-11-03,
sub_3133_0,3133,p3,Canceled,2024-02-18,2024-06-17
sub_3134_0,3134,p2,Canceled,2024-11-17,2025-03-17
sub_3135_0,3135,p1,active,2024-07-20,
sub_3135_1,3135,p1,active,2024-08-19,
sub_3136_0,3136,p1,Cancelled,2024-08-05,2024-12-03
sub_3137_0,3137,p3,active,2024-08-30,
sub_3138_0,3138,p2,ACTIVE,2024-05-03,
sub_3139_0,3139,p3,Canceled,2024-12-18,2025-04-17
sub_3140_0,3140,p3,pending,2024-09-10,
sub_3141_0,3141,p3,Canceled,2024-02-27,2024-06-26
sub_3142_0,3142,p3,active,2024-01-18,
sub_3143_0,3143,p2,pending,2024-09-04,
sub_3144_0,3144,p2,pending,2024-05-07,
sub_3145_0,3145,p2,pending,2024-11-19,
sub_3146_0,3146,p3,pending,2024-01-24,
sub_3147_0,3147,p1,Canceled,2024-06-16,2024-10-14
sub_3148_0,3148,p3,Cancelled,2024-10-16,2025-02-13
sub_3149_0,3149,p2,pending,2024-08-04,
sub_3150_0,3150,p1,active,2024-11-24,
sub_3150_1,3150,p2,Cancelled,2024-12-24,2025-04-23
sub_3151_0,3151,p1,active,2024-10-07,
sub_3152_0,3152,p3,ACTIVE,2024-06-15,
sub_3153_0,3153,p2,ACTIVE,2024-03-26,
sub_3154_0,3154,p3,ACTIVE,2024-08-17,
sub_3155_0,3155,p1,pending,2024-12-10,
sub_3156_0,3156,p2,pending,2024-03-20,
sub_3157_0,3157,p2,pending,2024-02-10,
sub_3158_0,3158,p3,pending,2024-08-19,
sub_3159_0,3159,p1,Cancelled,2024-01-04,2024-05-03
sub_3160_0,3160,p2,pending,2024-05-08,
sub_3161_0,3161,p3,Canceled,2024-05-17,2024-09-14
sub_3162_0,3162,p3,Canceled,2024-08-28,2024-12-26
sub_3163_0,3163,p3,pending,2024-10-02,
sub_3164_0,3164,p2,ACTIVE,2024-11-13,
sub_3165_0,3165,p2,Cancelled,2024-04-10,2024-08-08
sub_3165_1,3165,p2,active,2024-05-10,
sub_3166_0,3166,p3,active,2024-12-18,
sub_3167_0,3167,p3,active,2024-03-04,
sub_3168_0,3168,p2,Cancelled,2024-03-12,2024-07-10
sub_3169_0,3169,p3,Canceled,2024-03-14,2024-07-12
sub_3170_0,3170,p3,Canceled,2024-07-23,2024-11-20
sub_3171_0,3171,p3,ACTIVE,2024-03-09,
sub_3172_0,3172,p1,Cancelled,2024-10-25,2025-02-22
sub_3173_0,3173,p2,Cancelled,2024-06-02,2024-09-30
sub_3174_0,3174,p2,Cancelled,2024-10-28,2025-02-25
sub_3175_0,3175,p1,Cancelled,2024-11-02,2025-03-02
sub_3176_0,3176,p3,Canceled,2024-08-29,2024-12-27
sub_3177_0,3177,p1,ACTIVE,2024-12-13,
sub_3178_0,3178,p1,pending,2024-07-14,
sub_3179_0,3179,p1,Canceled,2024-07-13,2024-11-10
sub_3180_0,3180,p1,Canceled,2024-11-25,2025-03-25
sub_3180_1,3180,p2,active,2024-12-25,
sub_3181_0,3181,p3,ACTIVE,2024-02-08,
sub_3182_0,3182,p1,ACTIVE,2024-12-12,
sub_3183_0,3183,p2,active,2024-03-09,
sub_3184_0,3184,p3,ACTIVE,2024-08-07,
sub_3185_0,3185,p1,pending,2024-04-11,
sub_3186_0,3186,p3,active,2024-03-21,
sub_3187_0,3187,p1,pending,2024-08-27,
sub_3188_0,3188,p3,Cancelled,2024-09-26,2025-01-24
sub_3189_0,3189,p1,Cancelled,2024-10-13,2025-02-10
sub_3190_0,3190,p1,ACTIVE,2024-01-14,
sub_3191_0,3191,p2,Cancelled,2024-07-13,2024-11-10
sub_3192_0,3192,p1,ACTIVE,2024-08-22,
sub_3193_0,3193,p2,Canceled,2024-02-17,2024-06-16
sub_3194_0,3194,p1,active,2024-10-03,
sub_3195_0,3195,p3,ACTIVE,2024-04-16,
sub_3195_1,3195,p3,pending,2024-05-16,
sub_3196_0,3196,p1,Cancelled,2024-10-17,2025-02-14
sub_3197_0,3197,p1,Canceled,2024-05-22,2024-09-19
sub_3198_0,3198,p2,active,2024-03-31,
sub_3199_0,3199,p3,Canceled,2024-09-11,2025-01-09
sub_3200_0,3200,p3,ACTIVE,2024-05-19,
sub_3201_0,3201,p3,active,2024-07-23,
sub_3202_0,3202,p1,Cancelled,2024-08-29,2024-12-27
sub_3203_0,3203,p2,ACTIVE,2024-07-23,
sub_3204_0,3204,p1,pending,2024-03-31,
sub_3205_0,3205,p3,Cancelled,2024-09-23,2025-01-21
sub_3206_0,3206,p3,pending,2024-12-22,
sub_3207_0,3207,p2,Cancelled,2024-10-21,2025-02-18
sub_3208_0,3208,p1,ACTIVE,2024-10-19,
sub_3209_0,3209,p1,Canceled,2024-10-30,2025-02-27
sub_3210_0,3210,p2,Canceled,2024-12-28,2025-04-27
sub_3210_1,3210,p1,ACTIVE,2025-01-27,
sub_3211_0,3211,p1,pending,2024-09-26,
sub_3212_0,3212,p2,Canceled,2024-08-15,2024-12-13
sub_3213_0,3213,p2,active,2024-03-03,
sub_3214_0,3214,p3,ACTIVE,2024-10-22,
sub_3215_0,3215,p2,pending,2024-10-29,
sub_3216_0,3216,p2,active,2024-05-02,
sub_3217_0,3217,p1,Canceled,2024-06-22,2024-10-20
sub_3218_0,3218,p2,pending,2024-06-08,
sub_3219_0,3219,p2,Canceled,2024-06-03,2024-10-01
sub_3220_0,3220,p1,active,2024-01-26,
sub_3221_0,3221,p3,active,2024-01-22,
sub_3222_0,3222,p1,Cancelled,2024-10-10,2025-02-07
sub_3223_0,3223,p2,Cancelled,2024-04-21,2024-08-19
sub_3224_0,3224,p2,active,2024-01-23,
sub_3225_0,3225,p1,pending,2024-08-16,
sub_3225_1,3225,p1,pending,2024-09-15,
sub_3226_0,3226,p2,active,2024-11-05,
sub_3227_0,3227,p1,active,2024-11-24,
sub_3228_0,3228,p3,pending,2024-07-27,
sub_3229_0,3229,p1,active,2024-06-21,
sub_3230_0,3230,p3,pending,2024-10-18,
sub_3231_0,3231,p3,ACTIVE,2024-03-13,
sub_3232_0,3232,p2,pending,2024-02-11,
sub_3233_0,3233,p1,Cancelled,2024-10-12,2025-02-09
sub_3234_0,3234,p1,ACTIVE,2024-06-24,
sub_3235_0,3235,p2,active,2024-07-13,
sub_3236_0,3236,p3,active,2024-06-19,
sub_3237_0,3237,p2,Cancelled,2024-10-08,2025-02-05
sub_3238_0,3238,p3,active,2024-06-09,
sub_3239_0,3239,p2,ACTIVE,2024-07-18,
sub_3240_0,3240,p1,pending,2024-08-31,
sub_3240_1,3240,p2,Cancelled,2024-09-30,2025-01-28
sub_3241_0,3241,p1,active,2024-03-24,
sub_3242_0,3242,p2,Cancelled,2024-11-27,2025-03-27
sub_3243_0,3243,p3,Cancelled,2024-09-17,2025-01-15
sub_3244_0,3244,p3,Cancelled,2024-12-04,2025-04-03
sub_3245_0,3245,p3,Cancelled,2024-10-25,2025-02-22
sub_3246_0,3246,p1,Canceled,2024-07-31,2024-11-28
sub_3247_0,3247,p3,pending,2024-03-04,
sub_3248_0,3248,p2,pending,2024-10-26,
sub_3249_0,3249,p1,Cancelled,2024-09-23,2025-01-21
sub_3250_0,3250,p1,Canceled,2024-09-28,2025-01-26
sub_3251_0,3251,p2,pending,2024-02-04,
sub_3252_0,3252,p2,Canceled,2024-11-16,2025-03-16
sub_3253_0,3253,p2,ACTIVE,2024-12-10,
sub_3254_0,3254,p1,Cancelled,2024-09-21,2025-01-19
sub_3255_0,3255,p2,active,2024-09-26,
sub_3255_1,3255,p2,Cancelled,2024-10-26,2025-02-23
sub_3256_0,3256,p3,pending,2024-09-18,
sub_3257_0,3257,p2,Cancelled,2024-08-11,2024-12-09
sub_3258_0,3258,p1,Cancelled,2024-07-31,2024-11-28
sub_3259_0,3259,p2,Cancelled,2024-09-13,2025-01-11
sub_3260_0,3260,p2,ACTIVE,2024-12-01,
sub_3261_0,3261,p3,active,2024-06-27,
sub_3262_0,3262,p3,Canceled,2024-07-30,2024-11-27
sub_3263_0,3263,p3,Canceled,2024-05-27,2024-09-24
sub_3264_0,3264,p3,ACTIVE,2024-06-14,
sub_3265_0,3265,p3,Cancelled,2024-07-28,2024-11-25
sub_3266_0,3266,p2,Cancelled,2024-01-07,2024-05-06
sub_3267_0,3267,p1,pending,2024-02-19,
sub_3268_0,3268,p1,Cancelled,2024-01-15,2024-05-14
sub_3269_0,3269,p3,pending,2024-02-12,
sub_3270_0,3270,p1,pending,2024-01-18,
sub_3270_1,3270,p2,ACTIVE,2024-02-17,
sub_3271_0,3271,p1,active,2024-12-15,
sub_3272_0,3272,p1,pending,2024-04-21,
sub_3273_0,3273,p3,Canceled,2024-07-28,2024-11-25
sub_3274_0,3274,p2,Canceled,2024-06-11,2024-10-09
sub_3275_0,3275,p2,Cancelled,2024-03-16,2024-07-14
sub_3276_0,3276,p2,pending,2024-09-30,
sub_3277_0,3277,p2,pending,2024-01-14,
sub_3278_0,3278,p2,ACTIVE,2024-04-29,
sub_3279_0,3279,p3,active,2024-01-27,
sub_3280_0,3280,p1,Canceled,2024-04-29,2024-08-27
sub_3281_0,3281,p1,Canceled,2024-12-09,2025-04-08
sub_3282_0,3282,p1,active,2024-10-07,
sub_3283_0,3283,p2,Cancelled,2024-10-06,2025-02-03
sub_3284_0,3284,p3,Canceled,2024-12-17,2025-04-16
sub_3285_0,3285,p1,Canceled,2024-03-06,2024-07-04
sub_3285_1,3285,p1,active,2024-04-05,
sub_3286_0,3286,p3,Cancelled,2024-10-29,2025-02-26
sub_3287_0,3287,p1,Canceled,2024-01-23,2024-05-22
sub_3288_0,3288,p2,Cancelled,2024-04-24,2024-08-22
sub_3289_0,3289,p3,active,2024-06-25,
sub_3290_0,3290,p2,active,2024-05-21,
sub_3291_0,3291,p3,active,2024-07-28,
sub_3292_0,3292,p2,Cancelled,2024-02-18,2024-06-17
sub_3293_0,3293,p2,pending,2024-10-24,
sub_3294_0,3294,p2,Canceled,2024-03-01,2024-06-29
sub_3295_0,3295,p1,pending,2024-06-01,
sub_3296_0,3296,p2,Canceled,2024-12-16,2025-04-15
sub_3297_0,3297,p1,Cancelled,2024-12-03,2025-04-02
sub_3298_0,3298,p2,Cancelled,2024-05-04,2024-09-01
sub_3299_0,3299,p1,Canceled,2024-12-06,2025-04-05
sub_3300_0,3300,p2,pending,2024-10-16,
sub_3300_1,3300,p3,ACTIVE,2024-11-15,
sub_3301_0,3301,p2,active,2024-09-08,
sub_3302_0,3302,p2,pending,2024-03-02,
sub_3303_0,3303,p2,ACTIVE,2024-12-03,
sub_3304_0,3304,p1,Canceled,2024-02-03,2024-06-02
sub_3305_0,3305,p1,active,2024-07-24,
sub_3306_0,3306,p3,pending,2024-09-23,
sub_3307_0,3307,p3,Cancelled,2024-11-13,2025-03-13
sub_3308_0,3308,p2,Cancelled,2024-11-16,2025-03-16
sub_3309_0,3309,p2,active,2024-07-04,
sub_3310_0,3310,p3,ACTIVE,2024-11-06,
sub_3311_0,3311,p2,Canceled,2024-01-01,2024-04-30
sub_3312_0,3312,p1,pending,2024-04-19,
sub_3313_0,3313,p3,Cancelled,2024-04-03,2024-08-01
sub_3314_0,3314,p2,pending,2024-02-19,
sub_3315_0,3315,p2,Canceled,2024-09-23,2025-01-21
sub_3315_1,3315,p3,ACTIVE,2024-10-23,
sub_3316_0,3316,p3,ACTIVE,2024-01-27,
sub_3317_0,3317,p1,active,2024-10-19,
sub_3318_0,3318,p2,active,2024-02-17,
sub_3319_0,3319,p1,ACTIVE,2024-03-14,
sub_3320_0,3320,p3,Canceled,2024-03-13,2024-07-11
sub_3321_0,3321,p2,Canceled,2024-05-11,2024-09-08
sub_3322_0,3322,p1,active,2024-07-18,
sub_3323_0,3323,p3,Cancelled,2024-02-28,2024-06-27
sub_3324_0,3324,p2,ACTIVE,2024-11-04,
sub_3325_0,3325,p1,Cancelled,2024-11-30,2025-03-30
sub_3326_0,3326,p2,active,2024-04-15,
sub_3327_0,3327,p2,active,2024-11-11,
sub_3328_0,3328,p3,pending,2024-10-29,
sub_3329_0,3329,p2,Cancelled,2024-09-09,2025-01-07
sub_3330_0,3330,p1,Canceled,2024-03-20,2024-07-18
sub_3330_1,3330,p3,active,2024-04-19,
sub_3331_0,3331,p1,ACTIVE,2024-05-29,
sub_3332_0,3332,p1,Canceled,2024-11-22,2025-03-22
sub_3333_0,3333,p1,Cancelled,2024-07-30,2024-11-27
sub_3334_0,3334,p3,active,2024-05-08,
sub_3335_0,3335,p1,Canceled,2024-01-22,2024-05-21
sub_3336_0,3336,p1,ACTIVE,2024-05-22,
sub_3337_0,3337,p1,pending,2024-12-12,
sub_3338_0,3338,p1,pending,2024-04-06,
sub_3339_0,3339,p3,Canceled,2024-04-08,2024-08-06
sub_3340_0,3340,p3,Canceled,2024-10-02,2025-01-30
sub_3341_0,3341,p2,pending,2024-08-22,
sub_3342_0,3342,p1,pending,2024-06-06,
sub_3343_0,3343,p3,pending,2024-05-22,
sub_3344_0,3344,p2,active,2024-07-20,
sub_3345_0,3345,p3,active,2024-01-22,
sub_3345_1,3345,p3,ACTIVE,2024-02-21,
sub_3346_0,3346,p1,Cancelled,2024-07-31,2024-11-28
sub_3347_0,3347,p1,Cancelled,2024-01-29,2024-05-28
sub_3348_0,3348,p1,active,2024-07-08,
sub_3349_0,3349,p3,pending,2024-08-25,
sub_3350_0,3350,p2,active,2024-02-16,
sub_3351_0,3351,p3,ACTIVE,2024-02-11,
sub_3352_0,3352,p2,pending,2024-03-08,
sub_3353_0,3353,p2,active,2024-12-07,
sub_3354_0,3354,p3,active,2024-07-30,
sub_3355_0,3355,p1,pending,2024-04-07,
sub_3356_0,3356,p3,ACTIVE,2024-01-20,
sub_3357_0,3357,p3,pending,2024-05-19,
sub_3358_0,3358,p2,active,2024-03-21,
sub_3359_0,3359,p1,ACTIVE,2024-04-20,
sub_3360_0,3360,p1,active,2024-09-22,
sub_3360_1,3360,p3,Cancelled,2024-10-22,2025-02-19
sub_3361_0,3361,p2,ACTIVE,2024-03-25,
sub_3362_0,3362,p3,Cancelled,2024-11-10,2025-03-10
sub_3363_0,3363,p2,pending,2024-01-07,
sub_3364_0,3364,p2,Canceled,2024-05-17,2024-09-14
sub_3365_0,3365,p2,pending,2024-10-29,
sub_3366_0,3366,p3,ACTIVE,2024-07-25,
sub_3367_0,3367,p1,active,2024-10-02,
sub_3368_0,3368,p3,pending,2024-07-27,
sub_3369_0,3369,p1,Canceled,2024-09-18,2025-01-16
sub_3370_0,3370,p2,active,2024-10-24,
sub_3371_0,3371,p3,Cancelled,2024-10-02,2025-01-30
sub_3372_0,3372,p3,ACTIVE,2024-12-09,
sub_3373_0,3373,p2,pending,2024-04-02,
sub_3374_0,3374,p2,Canceled,2024-07-22,2024-11-19
sub_3375_0,3375,p1,Canceled,2024-03-11,2024-07-09
sub_3375_1,3375,p1,Canceled,2024-04-10,2024-08-08
sub_3376_0,3376,p1,Canceled,2024-06-21,2024-10-19
sub_3377_0,3377,p2,pending,2024-03-25,
sub_3378_0,3378,p1,active,2024-05-20,
sub_3379_0,3379,p1,active,2024-11-18,
sub_3380_0,3380,p3,Cancelled,2024-07-24,2024-11-21
sub_3381_0,3381,p2,ACTIVE,2024-05-28,
sub_3382_0,3382,p1,ACTIVE,2024-09-09,
sub_3383_0,3383,p1,pending,2024-03-17,
sub_3384_0,3384,p3,ACTIVE,2024-12-14,
sub_3385_0,3385,p3,ACTIVE,2024-09-20,
sub_3386_0,3386,p3,pending,2024-10-02,
sub_3387_0,3387,p3,Cancelled,2024-11-13,2025-03-13
sub_3388_0,3388,p1,active,2024-06-15,
sub_3389_0,3389,p2,pending,2024-09-09,
sub_3390_0,3390,p1,Cancelled,2024-04-19,2024-08-17
sub_3390_1,3390,p3,Canceled,2024-05-19,2024-09-16
sub_3391_0,3391,p1,Cancelled,2024-04-26,2024-08-24
sub_3392_0,3392,p3,Canceled,2024-10-31,2025-02-28
sub_3393_0,3393,p1,Cancelled,2024-03-05,2024-07-03
sub_3394_0,3394,p2,Cancelled,2024-03-02,2024-06-30
sub_3395_0,3395,p2,Canceled,2024-06-07,2024-10-05
sub_3396_0,3396,p3,Cancelled,2024-02-27,2024-06-26
sub_3397_0,3397,p1,Cancelled,2024-01-08,2024-05-07
sub_3398_0,3398,p3,Cancelled,2024-02-08,2024-06-07
sub_3399_0,3399,p1,ACTIVE,2024-05-15,
sub_3400_0,3400,p3,pending,2024-10-01,
sub_3401_0,3401,p3,Cancelled,2024-06-12,2024-10-10
sub_3402_0,3402,p3,pending,2024-12-30,
sub_3403_0,3403,p3,Cancelled,2024-01-02,2024-05-01
sub_3404_0,3404,p3,Cancelled,2024-12-26,2025-04-25
sub_3405_0,3405,p2,pending,2024-10-25,
sub_3405_1,3405,p3,ACTIVE,2024-11-24,
sub_3406_0,3406,p3,ACTIVE,2024-01-21,
sub_3407_0,3407,p2,ACTIVE,2024-03-04,
sub_3408_0,3408,p3,Cancelled,2024-07-23,2024-11-20
sub_3409_0,3409,p2,ACTIVE,2024-02-08,
sub_3410_0,3410,p2,ACTIVE,2024-04-12,
sub_3411_0,3411,p1,pending,2024-08-29,
sub_3412_0,3412,p3,Canceled,2024-03-08,2024-07-06
sub_3413_0,3413,p1,Canceled,2024-02-11,2024-06-10
sub_3414_0,3414,p2,ACTIVE,2024-06-13,
sub_3415_0,3415,p1,active,2024-10-18,
sub_3416_0,3416,p1,Canceled,2024-10-31,2025-02-28
sub_3417_0,3417,p1,pending,2024-10-04,
sub_3418_0,3418,p2,pending,2024-08-28,
sub_3419_0,3419,p2,Canceled,2024-09-05,2025-01-03
sub_3420_0,3420,p1,ACTIVE,2024-12-20,
sub_3420_1,3420,p3,Canceled,2025-01-19,2025-05-19
sub_3421_0,3421,p3,active,2024-11-02,
sub_3422_0,3422,p2,Cancelled,2024-01-27,2024-05-26
sub_3423_0,3423,p2,Canceled,2024-07-06,2024-11-03
sub_3424_0,3424,p3,pending,2024-04-10,
sub_3425_0,3425,p2,active,2024-04-30,
sub_3426_0,3426,p1,Canceled,2024-10-15,2025-02-12
sub_3427_0,3427,p2,pending,2024-12-12,
sub_3428_0,3428,p1,pending,2024-05-16,
sub_3429_0,3429,p2,pending,2024-11-04,
sub_3430_0,3430,p2,ACTIVE,2024-05-23,
sub_3431_0,3431,p2,active,2024-09-23,
sub_3432_0,3432,p3,ACTIVE,2024-04-19,
sub_3433_0,3433,p2,pending,2024-01-25,
sub_3434_0,3434,p3,ACTIVE,2024-02-21,
sub_3435_0,3435,p3,ACTIVE,2024-09-18,
sub_3435_1,3435,p1,pending,2024-10-18,
sub_3436_0,3436,p3,pending,2024-05-22,
sub_3437_0,3437,p2,ACTIVE,2024-06-08,
sub_3438_0,3438,p2,pending,2024-06-23,
sub_3439_0,3439,p1,Canceled,2024-04-11,2024-08-09
sub_3440_0,3440,p3,ACTIVE,2024-01-08,
sub_3441_0,3441,p2,pending,2024-06-18,
sub_3442_0,3442,p1,Cancelled,2024-06-22,2024-10-20
sub_3443_0,3443,p1,Canceled,2024-01-08,2024-05-07
sub_3444_0,3444,p1,active,2024-10-18,
sub_3445_0,3445,p1,active,2024-07-09,
sub_3446_0,3446,p3,pending,2024-12-01,
sub_3447_0,3447,p3,active,2024-09-28,
sub_3448_0,3448,p1,active,2024-06-23,
sub_3449_0,3449,p1,Cancelled,2024-04-22,2024-08-20
sub_3450_0,3450,p1,pending,2024-06-07,
sub_3450_1,3450,p3,Cancelled,2024-07-07,2024-11-04
sub_3451_0,3451,p3,active,2024-08-13,
sub_3452_0,3452,p1,Cancelled,2024-11-30,2025-03-30
sub_3453_0,3453,p3,ACTIVE,2024-10-10,
sub_3454_0,3454,p3,Canceled,2024-05-21,2024-09-18
sub_3455_0,3455,p1,Canceled,2024-04-12,2024-08-10
sub_3456_0,3456,p2,ACTIVE,2024-03-19,
sub_3457_0,3457,p3,pending,2024-05-21,
sub_3458_0,3458,p2,pending,2024-02-24,
sub_3459_0,3459,p2,Canceled,2024-05-26,2024-09-23
sub_3460_0,3460,p3,ACTIVE,2024-02-17,
sub_3461_0,3461,p1,ACTIVE,2024-02-10,
sub_3462_0,3462,p3,Cancelled,2024-01-08,2024-05-07
sub_3463_0,3463,p1,Cancelled,2024-03-02,2024-06-30
sub_3464_0,3464,p2,Canceled,2024-05-10,2024-09-07
sub_3465_0,3465,p2,Cancelled,2024-04-22,2024-08-20
sub_3465_1,3465,p3,Canceled,2024-05-22,2024-09-19
sub_3466_0,3466,p1,ACTIVE,2024-10-27,
sub_3467_0,3467,p1,ACTIVE,2024-05-03,
